"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1982",137071,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1983",143441,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1984",140494,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1985",144129,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1986",150648,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1987",157630,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1988",164026,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1989",167228,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1990",177945,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1991",182746,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1992",184929,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1993",179381,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1994",187148,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1995",195327,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1996",198295,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1997",153600,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1998",164151,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1999",152053,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2000",158562,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2001",154787,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2002",160036,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2003",143180,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2004",158184,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2005",171554,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2006",155426,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2007",152398,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2008",165385,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2009",156341,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2010",162509,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2011",135148,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2012",118100,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2013",120161,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2014",110411,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2015",110459,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2016",106581,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2017",119687,
"ITA","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2018",111728,"P"
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1970",63031,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1971",62247,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1972",59524,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1973",58337,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1974",52145,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1975",47058,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1976",46325,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1977",41342,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1978",41204,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1979",43088,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1980",37428,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1981",33806,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1982",30596,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1983",27372,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1984",22998,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1985",21919,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1986",20446,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1987",20474,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1988",23478,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1989",25136,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1990",27196,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1991",27157,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1992",26668,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1993",25433,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1994",24493,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1995",25101,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1996",24968,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1997",24617,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1998",22920,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1999",22541,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2000",22136,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2001",22193,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2002",22131,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2003",22794,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2004",22476,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2005",22813,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2006",23192,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2007",23334,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2008",22256,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2009",20562,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2010",20398,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2011",19998,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2012",20471,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2013",21071,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2014",21029,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2015",21519,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2016",21265,
"JPN","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2017",21663,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1970",135916,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1971",142668,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1972",153610,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1973",140979,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1974",130770,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1975",129702,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1976",132619,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1977",143095,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1978",156065,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1979",172888,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1980",178901,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1981",181310,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1982",187719,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1983",193527,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1984",200814,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1985",205942,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1986",216116,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1987",226425,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1988",246089,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1989",262857,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1990",274244,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1991",283776,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1992",281598,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1993",275885,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1994",280587,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1995",294648,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1996",305510,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1997",306263,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1998",300670,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1999",307149,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2000",313118,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2001",313072,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2002",312028,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2003",321862,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2004",327632,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2005",334979,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2006",346534,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2007",354800,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2008",346420,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2009",334667,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2010",246175,"B"
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2011",233956,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2012",209956,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2013",214092,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2014",210008,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2015",204316,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2016",210314,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2017",210829,
"JPN","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2018",210467,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1970",7709,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1971",7841,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1972",7241,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1973",8591,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1974",9005,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1975",9293,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1976",9728,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1977",10509,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1978",10926,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1979",11081,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1980",10798,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1981",10815,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1982",10892,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1983",11629,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1984",12033,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1985",12296,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1986",12813,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1987",13061,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1988",13784,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1989",13605,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1990",13663,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1991",14494,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1992",14256,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1993",14658,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1994",14070,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1995",13838,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1996",12947,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1997",12710,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1998",10372,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1999",10072,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2000",10803,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2001",10492,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2002",10784,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2003",11057,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2004",10641,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2005",10108,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2006",10554,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2007",10927,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2008",11566,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2009",9273,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2010",9452,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2011",9997,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2012",10271,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2013",10459,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2014",9564,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2015",9479,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2016",8414,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2017",8229,
"KOR","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2018",7878,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2001",90875,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2002",91994,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2003",98373,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2004",101057,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2005",100869,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2006",109008,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2007",105222,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2008",101437,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2009",99089,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2010",102808,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2011",104476,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2012",111529,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2013",118582,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2014",124650,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2015",132382,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2016",135259,
"KOR","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2017",140374,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1970",763,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1971",746,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1972",781,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1973",786,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1974",866,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1975",660,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1976",628,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1977",567,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1978",649,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1979",713,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1980",665,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1981",585,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1982",550,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1983",505,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1984",584,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1985",645,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1986",604,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1987",593,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1988",639,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1989",704,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1990",709,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1991",713,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1992",672,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1993",647,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1994",686,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1995",529,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1996",530,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1997",566,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1998",561,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1999",609,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2000",633,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2001",587,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2002",571,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2003",523,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2004",559,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2005",392,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2006",441,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2007",287,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2008",280,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2009",200,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2010",309,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2011",270,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2012",231,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2013",218,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2014",208,
"LUX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2015",207,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1970",141,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1971",166,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1972",184,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1973",207,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1974",227,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1975",222,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1976",223,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1977",256,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1978",259,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1979",278,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1980",278,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1981",270,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1982",263,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1983",274,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1984",263,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1985",206,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1986",239,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1987",275,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1988",311,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1989",347,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1990",383,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1991",420,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1992",453,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1993",484,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1994",3490,"B"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1995",3872,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1996",3126,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1997",4188,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1998",4602,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","1999",6311,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2000",7609,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2001",8777,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2002",9431,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2003",9643,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2004",9954,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2005",8915,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2006",8879,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2007",9222,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2008",9566,"E"
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2009",8400,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2010",8657,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2011",8837,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2012",6550,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2013",7214,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2014",7912,
"LUX","FREIGHTTRANSP","ROAD","MLN_TONNEKM","A","2015",7095,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1970",22595,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1971",22581,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1972",23821,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1973",26396,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1974",31318,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1975",33327,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1976",33549,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1977",36159,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1978",36413,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1979",36734,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1980",41330,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1981",43512,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1982",39490,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1983",43718,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1984",44592,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1985",45307,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1986",40605,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1987",40475,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1988",41177,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1989",38570,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1990",36417,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1991",32698,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1992",34197,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1993",35672,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1994",37314,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1995",37613,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1996",41723,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1997",42442,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1998",46874,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","1999",47273,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2000",48333,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2001",46615,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2002",51616,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2003",54132,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2004",54387,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2005",72185,"B"
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2006",73726,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2007",77169,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2008",74582,
"MEX","FREIGHTTRANSP","RAIL","MLN_TONNEKM","A","2009",69185,
